fuel-ccp-neutron,79,mirantis,60,0.759493670886076,yes
openstack-ansible-os_blazar,33,independent,15,0.45454545454545453,no
ansible-role-carbon,3,rackspace,2,0.6666666666666666,yes
ceilometer-zvm,19,ibm,15,0.7894736842105263,yes
sahara-plugin-vanilla,242,mirantis,124,0.512396694214876,yes
charm-guide,65,canonical,50,0.7692307692307693,yes
sahara-ci-config,364,mirantis,335,0.9203296703296703,yes
fuel-plugin-calamari,1,create-net,1,1.0,yes
searchlight-ui,86,hpe,58,0.6744186046511628,yes
puppet-openstack-integration,618,red hat,435,0.7038834951456311,yes
sushy-tools,32,independent,24,0.75,yes
kloudbuster,244,cisco systems,234,0.9590163934426229,yes
openstack-ansible-os_congress,75,independent,51,0.68,yes
gce-api,72,independent,18,0.25,no
third-party-ci-tools,34,ibm,11,0.3235294117647059,no
rack,25,independent,14,0.56,yes
networking-vpp,279,cisco systems,218,0.7813620071684588,yes
snap-glance,30,canonical,28,0.9333333333333333,yes
heat,6759,red hat,3413,0.5049563544903092,yes
python-tatuclient,252,hp,79,0.3134920634920635,no
cookbook-openstack-identity,285,at&t,76,0.26666666666666666,no
barbican-specs,31,rackspace,8,0.25806451612903225,no
airship-pegleg,48,at&t,32,0.6666666666666666,yes
ironic-inspector-specs,8,independent,2,0.25,no
puppet-nova,1008,red hat,276,0.27380952380952384,no
networking-edge-vpn,5,brocade,2,0.4,no
oslo.context,98,ibm,26,0.2653061224489796,no
python-moganclient,82,huawei,69,0.8414634146341463,yes
pymod2pkg,62,suse,31,0.5,yes
puppet-cloudkitty,66,independent,29,0.4393939393939394,no
xenapi-os-testing,125,citrix,122,0.976,yes
cookbook-openstackclient,18,workday,9,0.5,yes
fuel-agent,125,mirantis,112,0.896,yes
charm-keystone,831,canonical,781,0.9398315282791817,yes
networking-fujitsu,108,fujitsu,91,0.8425925925925926,yes
python-brick-cinderclient-ext,53,mirantis,13,0.24528301886792453,no
manila-test-image,20,independent,19,0.95,yes
charm-manila-generic,20,canonical,16,0.8,yes
ha-guide,252,suse,54,0.21428571428571427,no
puppet-designate,242,red hat,92,0.38016528925619836,no
fuel-ccp-debian-base,14,mirantis,13,0.9285714285714286,yes
ansible-role-jenkins-job-builder,22,red hat,19,0.8636363636363636,yes
python-cyborgclient,5,at&t,1,0.2,no
openstack-ansible-lxc_hosts,236,rackspace,128,0.5423728813559322,yes
murano-specs,26,mirantis,16,0.6153846153846154,yes
puppet-sahara,204,red hat,95,0.46568627450980393,no
openstack-ansible-ceph_client,96,rackspace,50,0.5208333333333334,yes
ansible-role-zuul,101,red hat,98,0.9702970297029703,yes
openstack-ansible-os_zaqar,86,rackspace,48,0.5581395348837209,yes
oslo.db,491,mirantis,145,0.2953156822810591,no
ui-cookiecutter,131,nec,59,0.45038167938931295,no
searchlight-specs,7,hpe,3,0.42857142857142855,no
golang-client,36,intel,14,0.3888888888888889,no
openstack-specs,3,hpe,2,0.6666666666666666,yes
stacklight-integration-tests,145,mirantis,135,0.9310344827586207,yes
osc-placement,24,huawei,9,0.375,no
cue,204,hp,98,0.4803921568627451,no
puppet-aodh,167,red hat,72,0.4311377245508982,no
merlin,84,mirantis,76,0.9047619047619048,yes
snap-cinder,5,canonical,5,1.0,yes
fuel-ccp-heat,35,mirantis,24,0.6857142857142857,yes
django-openstack-auth-kerberos,9,red hat,5,0.5555555555555556,yes
murano-apps,170,mirantis,157,0.9235294117647059,yes
fuel-plugin-murano-tests,34,mirantis,31,0.9117647058823529,yes
openstack-ansible-haproxy_server,110,rackspace,56,0.509090909090909,yes
solar,1523,mirantis,1239,0.8135259356533159,yes
tripleo-repos,38,red hat,34,0.8947368421052632,yes
zaqar,1143,independent,347,0.30358705161854765,no
manila-image-elements,45,mirantis,22,0.4888888888888889,no
fuel-plugin-calico,13,independent,11,0.8461538461538461,yes
puppet-senlin,7,independent,3,0.42857142857142855,no
fuel-plugin-cinder-gcs,20,mirantis,20,1.0,yes
project-team-guide,73,openstack foundation,19,0.2602739726027397,no
tripleo-puppet-elements,107,red hat,91,0.8504672897196262,yes
os-ken,2243,independent,928,0.4137316094516273,no
fuel-plugin-kafka,10,mirantis,10,1.0,yes
keystoneauth,653,red hat,219,0.33537519142419603,no
fuel-devops,526,mirantis,505,0.9600760456273765,yes
os-apply-config,114,blue box,37,0.32456140350877194,no
charm-plumgrid-edge,75,plumgrid,70,0.9333333333333333,yes
fuel-nailgun-extension-iac,66,mirantis,63,0.9545454545454546,yes
fuel-library,7400,mirantis,6280,0.8486486486486486,yes
vitrage-tempest-plugin,158,nokia,132,0.8354430379746836,yes
fuel-plugin-xenserver,162,citrix,162,1.0,yes
packstack,1169,red hat,1056,0.9033361847733106,yes
fuel-plugin-opendaylight,69,independent,43,0.6231884057971014,yes
charm-barbican-softhsm,28,canonical,24,0.8571428571428571,yes
snap-tempest,1,canonical,1,1.0,yes
fuel-ccp-entrypoint,53,mirantis,28,0.5283018867924528,yes
docker-machine-openstack,63,independent,33,0.5238095238095238,yes
fuel-plugin-zabbix-monitoring-extreme-networks,22,mirantis,19,0.8636363636363636,yes
sahara-specs,57,mirantis,28,0.49122807017543857,no
mox3,59,independent,31,0.5254237288135594,yes
fuel-ccp-ironic,10,mirantis,7,0.7,yes
fuel-plugin-ceilometer-redis,19,mirantis,17,0.8947368421052632,yes
charm-plumgrid-gateway,49,plumgrid,47,0.9591836734693877,yes
xstatic-bootstrap-datepicker,3,independent,1,0.3333333333333333,no
karma-subunit-reporter,5,hpe,5,1.0,yes
openstack-ansible-openstack_openrc,63,rackspace,35,0.5555555555555556,yes
charm-neutron-api-genericswitch,10,internap,10,1.0,yes
python-meteosclient,13,nec,11,0.8461538461538461,yes
fuel-plugin-dynatrace,56,dynatrace,44,0.7857142857142857,yes
kwapi,61,inria,53,0.8688524590163934,yes
xstatic-magic-search,3,ibm,1,0.3333333333333333,no
openstack-ansible-specs,26,rackspace,15,0.5769230769230769,yes
openstack-chef-specs,6,ibm,3,0.5,yes
project-navigator-data,3,huawei,1,0.3333333333333333,no
python-zunclient,226,zte corporation,70,0.30973451327433627,no
puppet-cinder,473,red hat,158,0.33403805496828753,no
ansible-config_template,19,rackspace,11,0.5789473684210527,yes
ossa,64,red hat,42,0.65625,yes
manila-specs,26,huawei,12,0.46153846153846156,no
neutron-lbaas,846,red hat,140,0.16548463356973994,no
oslo.privsep,65,rackspace,17,0.26153846153846155,no
anvil,2116,yahoo!,1841,0.8700378071833649,yes
charm-rabbitmq-server,617,canonical,573,0.9286871961102107,yes
ceilometer-powervm,70,ibm,51,0.7285714285714285,yes
designate-specs,12,hpe,3,0.25,no
