repo,repo_type,version,real_ver,num_com,sum_cmt,max_com,max_com_cmt,max_P,is_only_one,is_dominate
python-aodhclient,Client,13,2,5,41,huawei,25,0.6097560975609756,N,Y
python-aodhclient,Client,12,1,3,69,red hat,67,0.9710144927536232,N,Y
charm-interface-neutron-plugin,deployment,15,1,1,1,canonical,67,0.9710144927536232,Y,Y
python-kingbirdclient,Client,17,4,4,8,hp,3,0.375,N,N
python-kingbirdclient,Client,16,3,2,4,hp,3,0.75,N,Y
python-kingbirdclient,Client,15,2,2,6,hp,5,0.8333333333333334,N,Y
python-kingbirdclient,Client,14,1,2,4,ericsson,2,0.5,N,N
arch-wg,community,15,1,1,2,openstack foundation,2,0.5,Y,Y
ansible-role-grafyaml,deployment,18,1,1,2,red hat,2,0.5,Y,Y
tripleo-common-tempest-plugin,deployment,17,1,2,4,red hat,3,0.75,N,Y
fuel-plugin-detach-haproxy,deployment,14,1,1,6,mirantis,3,0.75,Y,Y
puppet-tacker,deployment,18,6,5,20,independent,9,0.45,N,Y
puppet-tacker,deployment,17,5,3,11,independent,8,0.7272727272727273,N,Y
puppet-tacker,deployment,16,4,5,28,independent,14,0.5,N,Y
puppet-tacker,deployment,15,3,2,10,red hat,6,0.6,N,Y
puppet-tacker,deployment,14,2,2,4,lsd ufcg,3,0.75,N,Y
puppet-tacker,deployment,13,1,2,5,red hat,4,0.8,N,Y
security-doc,component,18,9,7,19,99cloud,10,0.5263157894736842,N,Y
security-doc,component,17,8,8,23,gohighsec,9,0.391304347826087,N,N
security-doc,component,16,7,10,29,rackspace,7,0.2413793103448276,N,N
security-doc,component,15,6,13,33,suse,8,0.24242424242424243,N,N
security-doc,component,14,5,14,50,99cloud,12,0.24,N,N
security-doc,component,13,4,13,51,independent,16,0.3137254901960784,N,N
security-doc,component,12,3,19,124,hpe,25,0.20161290322580644,N,N
security-doc,component,11,2,21,102,hp,16,0.1568627450980392,N,N
security-doc,component,10,1,14,115,suse,27,0.23478260869565218,N,N
monasca-tempest-plugin,component,18,6,4,14,fujitsu,9,0.6428571428571429,N,Y
monasca-tempest-plugin,component,17,5,4,12,fujitsu,5,0.4166666666666667,N,N
monasca-tempest-plugin,component,16,4,5,10,fujitsu,4,0.4,N,N
monasca-tempest-plugin,component,15,3,7,15,hpe,5,0.3333333333333333,N,N
monasca-tempest-plugin,component,14,2,8,23,hp,5,0.21739130434782608,N,N
monasca-tempest-plugin,component,13,1,8,58,hp,25,0.43103448275862066,N,N
vitrage-specs,component,18,6,3,4,nokia,2,0.5,N,Y
vitrage-specs,component,17,5,4,14,easystack,6,0.42857142857142855,N,N
vitrage-specs,component,16,4,2,5,nokia,4,0.8,N,Y
vitrage-specs,component,15,3,3,6,nokia,4,0.6666666666666666,N,Y
vitrage-specs,component,14,2,1,5,nokia,4,0.6666666666666666,Y,Y
vitrage-specs,component,13,1,2,15,nokia,14,0.9333333333333333,N,Y
python-magnetodbclient,Client,12,3,1,1,hp,14,0.9333333333333333,Y,Y
python-magnetodbclient,Client,11,2,3,3,emc,1,0.3333333333333333,N,N
python-magnetodbclient,Client,10,1,2,28,symantec,27,0.9642857142857143,N,Y
pyghmi,Client,18,11,6,52,lenovo,38,0.7307692307692307,N,Y
pyghmi,Client,17,10,5,35,lenovo,29,0.8285714285714286,N,Y
pyghmi,Client,16,9,2,37,lenovo,33,0.8918918918918919,N,Y
pyghmi,Client,15,8,3,16,lenovo,11,0.6875,N,Y
pyghmi,Client,14,7,4,33,lenovo,28,0.8484848484848485,N,Y
pyghmi,Client,13,6,6,38,lenovo,32,0.8421052631578947,N,Y
pyghmi,Client,12,5,1,41,lenovo,32,0.8421052631578947,Y,Y
pyghmi,Client,11,4,4,28,lenovo,23,0.8214285714285714,N,Y
pyghmi,Client,10,3,3,37,ibm,34,0.918918918918919,N,Y
pyghmi,Client,9,2,2,24,ibm,23,0.9583333333333334,N,Y
pyghmi,Client,8,1,2,72,ibm,68,0.9444444444444444,N,Y
keystone,component,18,16,21,169,in august,55,0.3254437869822485,N,N
keystone,component,17,15,16,223,independent,100,0.4484304932735426,N,Y
keystone,component,16,14,21,257,independent,106,0.41245136186770426,N,N
keystone,component,15,13,25,258,ibm,37,0.1434108527131783,N,N
keystone,component,14,12,30,530,rackspace,172,0.32452830188679244,N,N
keystone,component,13,11,33,484,ibm,170,0.3512396694214876,N,N
keystone,component,12,10,26,370,ibm,140,0.3783783783783784,N,N
keystone,component,11,9,21,512,ibm,221,0.431640625,N,Y
keystone,component,10,8,28,418,ibm,157,0.37559808612440193,N,N
keystone,component,9,7,40,510,ibm,174,0.3411764705882353,N,N
keystone,component,8,6,30,347,ibm,100,0.2881844380403458,N,N
keystone,component,7,5,22,271,rackspace,76,0.28044280442804426,N,N
keystone,component,6,4,21,162,red hat,53,0.3271604938271605,N,N
keystone,component,5,3,17,650,rackspace,501,0.7707692307692308,N,Y
keystone,component,4,2,6,713,rackspace,576,0.8078541374474053,N,Y
keystone,component,3,1,1,19,rackspace,576,0.8078541374474053,Y,Y
castellan-ui,component,18,2,1,1,suse,576,0.8078541374474053,Y,Y
castellan-ui,component,17,1,2,8,jhu/apl,6,0.75,N,Y
monasca-agent,component,18,10,13,37,fujitsu,13,0.35135135135135137,N,N
monasca-agent,component,17,9,11,35,suse,10,0.2857142857142857,N,N
monasca-agent,component,16,8,18,75,fujitsu,26,0.3466666666666667,N,N
monasca-agent,component,15,7,13,44,hp,10,0.22727272727272727,N,N
monasca-agent,component,14,6,13,138,hp,57,0.41304347826086957,N,N
monasca-agent,component,13,5,9,91,hp,50,0.5494505494505495,N,Y
monasca-agent,component,12,4,10,126,hp,85,0.6746031746031746,N,Y
monasca-agent,component,11,3,4,79,hp,71,0.8987341772151899,N,Y
monasca-agent,component,10,2,3,184,hp,177,0.9619565217391305,N,Y
monasca-agent,component,9,1,1,64,hp,177,0.9619565217391305,Y,Y
vmware-nsxlib,plugin,18,5,6,45,vmware,38,0.8444444444444444,N,Y
vmware-nsxlib,plugin,17,4,6,50,vmware,43,0.86,N,Y
vmware-nsxlib,plugin,16,3,4,62,vmware,58,0.9354838709677419,N,Y
vmware-nsxlib,plugin,15,2,5,50,vmware,34,0.68,N,Y
vmware-nsxlib,plugin,14,1,1,1,suse,34,0.68,Y,Y
governance-website,community,18,1,1,1,independent,34,0.68,Y,Y
ansible-role-python_venv_build,deployment,18,1,5,27,rackspace,22,0.8148148148148148,N,Y
gluon,component,18,5,1,1,99cloud,22,0.8148148148148148,Y,Y
gluon,component,17,4,1,5,at&t,22,0.8148148148148148,Y,Y
gluon,component,16,3,7,33,at&t,20,0.6060606060606061,N,Y
gluon,component,15,2,8,28,at&t,12,0.42857142857142855,N,N
gluon,component,14,1,3,3,ericsson,1,0.3333333333333333,N,N
ansible-role-statsd,deployment,18,1,1,4,red hat,1,0.3333333333333333,Y,Y
kayobe-config-dev,deployment,18,3,3,9,cray,7,0.7777777777777778,N,Y
kayobe-config-dev,deployment,17,2,1,5,cray,7,0.7777777777777778,Y,Y
kayobe-config-dev,deployment,16,1,1,7,cray,7,0.7777777777777778,Y,Y
installguide-cookiecutter,deployment,16,3,3,5,nokia,3,0.6,N,Y
installguide-cookiecutter,deployment,15,2,2,2,huawei,1,0.5,N,N
installguide-cookiecutter,deployment,14,1,5,8,cern,2,0.25,N,N
oslo-specs,community,18,9,5,8,independent,3,0.375,N,N
oslo-specs,community,17,8,2,4,99cloud,3,0.75,N,Y
oslo-specs,community,16,7,1,1,ibm,3,0.75,Y,Y
oslo-specs,community,15,6,3,3,independent,1,0.3333333333333333,N,N
oslo-specs,community,13,4,1,1,hpe,1,0.3333333333333333,Y,Y
oslo-specs,community,12,3,2,2,rackspace,1,0.5,N,N
oslo-specs,community,11,2,2,9,hpe,8,0.8888888888888888,N,Y
oslo-specs,community,10,1,6,23,hpe,9,0.391304347826087,N,N
devstack-tools,deployment,16,2,1,1,ibm,9,0.391304347826087,Y,Y
devstack-tools,deployment,15,1,1,21,ibm,9,0.391304347826087,Y,Y
tooz,infra tools,18,10,2,3,red hat,2,0.6666666666666666,N,Y
